address,areacode,endDate,mapx,mapy,readcount,sigungucode,startDate,title
제주특별자치도 제주시 중앙로 2,39,20190801,126.5243032176,33.5179061303,36406,4,20190726,제주 한여름밤의 예술축제 2019
제주특별자치도 서귀포시 표선면 민속해안로 537,39,20190616,126.8442354573,33.3230355686,28422,3,20190607,제주 해비치아트페스티벌 2019
제주특별자치도 서귀포시 남원읍 중산간동로 7415,39,20191112,126.6079678387,33.2874357176,3637,3,20191108,제주감귤박람회 2019
제주특별자치도 제주시 청사로 59,39,20191013,126.5251815399,33.4905619497,1546,4,20191012,제주광어대축제 2019
제주특별자치도 제주시 구좌읍 김녕로 209,39,20190526,126.7623261043,33.5562723662,5568,4,20190526,제주국제관광마라톤축제 2019
제주특별자치도 제주시 동광로 69,39,20190816,126.5349470436,33.5044189046,17223,3,20190808,제주국제관악제·제주국제관악콩쿠르 2019
제주특별자치도 서귀포시 중정로 76 지하1층,39,20191020,126.5645002717,33.2479477176,0,3,20191009,제주국제실험예술제 2019
제주특별자치도 제주시 애월읍 평화로 2144,39,20191013,126.3931337279,33.4098715611,0,4,20191012,제주마(馬)축제 2019
제주특별자치도 제주시 구좌읍 월정리 1400-14,39,20190929,126.7780023605,33.5632246275,1484,4,20190928,제주밭담축제 2019
제주특별자치도 서귀포시 성산읍 일출로 284-12,39,20200101,126.9415156012,33.4581111174,38698,3,20191230,제주성산일출축제 2020
제주특별자치도 서귀포시 표선면 성읍정의현로22번길 9,39,20191020,126.8009405150,33.3873972134,7170,3,20191019,제주성읍마을 전통민속재연축제 2019
제주특별자치도 서귀포시 이어도로 293-28,39,20191102,126.4501935728,33.2453073121,24802,3,20191031,제주올레걷기축제 2019
제주특별자치도 서귀포시 대정읍 무영로254번길 3,39,20191027,126.2236346219,33.2830134788,7305,3,20191024,제주옹기굴제 2019
제주특별자치도 제주시 1100로 2070-61 한라산 어리목 일대,39,20200119,126.4948724979,33.3927306237,0,4,20191221,제주윈터페스티벌 2020
제주특별자치도 제주시 한경면 녹차분재로 462,39,20200119,126.2736712376,33.3146635422,0,4,20191221,제주유리의성 별빛축제 야간개장 2020
제주특별자치도 제주시 중앙로14길 18,39,20191019,126.5225868431,33.5116345752,6711,4,20191018,제주프린지페스티벌 2019
충청북도 제천시 청풍면 청풍호로 2048,33,20190414,128.1710348542,37.0046326700,171673,7,20190405,"제천 청풍호 벚꽃축제 ""소풍"" 2019"
충청북도 제천시 의병대로18길 1,33,20190813,128.1760675223,37.0120124713,41932,7,20190808,제천국제음악영화제 2019
충청북도 제천시 동명로 77,33,20191012,128.2078666379,37.1353822047,22168,7,20191011,제천의병제 2019
충청북도 제천시 한방엑스포로 19,33,20191007,128.1597318307,37.1436970141,16189,7,20191002,제천한방바이오박람회 2019
서울특별시 종로구 우정국로 55,1,20191111,126.9815038890,37.5733035136,33192,23,20191010,조계사 국화향기 나눔전 2019
경기도 양주시 광적면 광적로 235-48,31,20190505,126.9674976777,37.8360726730,14,18,20190505,조명박물관 빛나는어린이축제 2019
경기도 안성시 양성면 난실길 14-1,31,20190511,127.2228199794,37.1115724557,15927,16,20190510,조병화 시 축제 2019
경기도 오산시 경기동로 41,31,20190628,127.0747402966,37.1623833772,3,22,20190628,조선서커스 다이나믹 K + 두 번째 달 2019
서울특별시 강남구 언주로 711,1,20190317,127.0348561577,37.5177609250,4929,1,20190316,조선일보 부동산 슈퍼콘서트 2019
서울특별시 송파구 올림픽로 424,1,20190922,127.1224425827,37.5194456386,22530,18,20190921,조이올팍페스티벌 2019
경북 영양군 일월면 주실마을,35,20190505,129.0982549750,36.7184607632,20184,13,20190504,조지훈예술제 2019
서울특별시 종로구 창의문로5가길 2,1,20191127,126.9634161250,37.5917815966,5340,23,20190327,"종로의 이야기꾼, 전기수! 2019"
서울특별시 종로구 청계천로 159,1,20190928,126.9952249747,37.5692681185,43902,23,20190927,종로청계관광특구 육의전 축제 2019
서울특별시 종로구 종로3길 24-20,1,20191011,126.9804401484,37.5714814843,1,23,20190926,종로청년숲 2019
서울특별시 종로구 대학로 104,1,20190922,127.0024156703,37.5804197287,30398,23,20190921,종로한복축제 2019
서울특별시 종로구 종로 157,1,20190929,126.9948998937,37.5731898785,0,23,20190920,종묘 묘현례 2019
서울특별시 종로구 종로 157,1,20190505,126.9944471257,37.5742897425,32402,23,20190505,종묘대제 2019
강원도 강릉시 주문진읍 주문북로 210,32,20190804,128.8188493785,37.9106348733,10272,1,20190803,주문진 해수욕장 축제 2019
강원도 강릉시 주문진읍 해안로 1800,32,20191006,128.8307127005,37.8944036523,31751,1,20191003,주문진오징어축제 2019
충청남도 보령시 주산면 보령호로 514,34,20190414,126.6408957745,36.2479838118,13794,5,20190409,주산 봄꽃축제 2019
인천광역시 옹진군 덕적면 덕적남로587번길 15,2,20190720,126.1141037807,37.2224512772,785,9,20190720,주섬주섬음악회 2019
인천광역시 미추홀구 미추홀대로 691,2,20190922,126.6796568333,37.4591614034,25363,3,20190920,주안미디어문화축제 2019
경기도 안성시 죽산면 남부길 60,31,20190915,127.4244444675,37.0746581268,62543,16,20190914,죽주大고려문화축제 2019
충청북도 청주시 청원구 대성로 298,33,20190922,127.4953499183,36.6507442953,15917,10,20190920,중국인 유학생 페스티벌 2019
제주특별자치도 서귀포시 중문관광로110번길 15,39,20191005,126.4129800265,33.2500839762,0,3,20191004,중문 야호 페스티벌 2019
제주특별자치도 서귀포시 중문관광로72번길 60,39,20191011,126.4060111893,33.2499838774,15053,3,20190614,중문골프장 달빛걷기 2019
충청북도 옥천군 안남면 도농1길 71-1,33,20191013,127.4935279702,36.6467669413,17435,5,20191010,중봉충렬제 2019
충청북도 증평군 증평읍 송산리,33,20191006,127.5796496038,36.7895243212,36188,12,20191003,증평인삼골축제 2019
전라남도 구례군 마산면 화엄사로 539,38,20190420,127.4972814541,35.2566168665,18961,5,20190418,지리산 남악제 2019
경상남도 산청군 금서면 친환경로2605번길 5-7,36,20191102,127.8701582679,35.4181329574,22536,9,20191102,지리산 둘레길 걷기축제 2019
전라남도 구례군 토지면 직전길 35,38,20191103,127.5831014193,35.2662811589,44946,5,20191102,지리산 피아골 단풍축제 2019
경상남도 함양군 마천면 체육공원,36,20191103,127.6627021434,35.3956679475,20244,20,20191102,지리산천왕축제 2019
충청북도 옥천군 옥천읍 상계리 16,33,20190512,127.5827401123,36.3187144403,13983,5,20190509,지용제 2019
전라남도 진도군 진도읍 진도대로 7197,38,20191228,126.2698698980,34.4795198452,5807,21,20190101,진도 토요민속여행 상설공연 2019
경기도 부천시 신흥로56번길 25,31,20190601,126.7786136310,37.4895207397,2119,11,20190601,진말몽당축제 2019
0,37,20191116,127.4162695779,35.7732125289,18795,14,20190211,진안군 마을축제 2019
경상남도 진주시 남강로 626,36,20191010,128.0780681464,35.1935119571,32898,13,20191003,진주 개천예술제 2019
경상남도 진주시 남강로 626,36,20191109,128.0802485914,35.1904345642,8927,13,20190406,진주 무형문화재 토요상설공연 2019
경상남도 진주시 판문오동길 100,36,20190928,128.0406968866,35.1759549354,7158,13,20190406,진주 토요상설 민속소싸움대회 2019
경상남도 진주시 남강로 1655,36,20191116,128.1253886174,35.2078667398,7211,13,20191115,진주 평생학습축제 2019
경상남도 진주시 망경동 16-1,36,20190804,128.0821985047,35.1872460687,0,13,20190802,진주수상뮤직페스티벌 2019
제주특별자치도 서귀포시 성산읍 동류암로 20,39,20190728,126.9182150328,33.4498505414,13883,3,20190726,짠 페스티벌 2019
부산광역시 기장군 기장읍 읍내로 120,6,20191013,129.2176477999,35.2438464791,3611,3,20191012,차성문화제 2019
충청북도 진천군 백곡면 백곡로 964,33,20190414,127.3814760022,36.8804214043,46,8,20190413,참숯마실축제 2019
서울특별시 종로구 창경궁로 185,1,20191027,126.9938137563,37.5776087901,4544,23,20190410,창경궁 야간 고궁음악회 2019
서울특별시 종로구 창경궁로 185,1,20191231,126.9945052690,37.5807973206,93720,23,20190101,창경궁 야간 상시관람 2019
경상남도 창녕군 유어면 우포늪길 218,36,20191006,128.4182233270,35.5447062830,22311,15,20191005,창녕우포누리축제 2019
서울특별시 종로구 율곡로 99,1,20191027,126.9901029261,37.5796251553,700585,23,20190404,창덕궁 달빛기행 2019
서울특별시 종로구 율곡로 99,1,20191110,126.9919137882,37.5825915097,4802,23,20191015,창덕궁 후원에서 만나는 한권의 책 2019
서울특별시 중구 퇴계로34길 28,1,20190825,126.9935365470,37.5584387906,6444,24,20190821,창무국제공연예술제 2019
경상남도 창원시 의창구 중앙대로 151,36,20191117,128.6818171635,35.2279328414,647,16,20191116,창원 거리페스티벌 2019
경상남도 창원시 의창구 중앙대로 181,36,20190428,128.6869944309,35.2300938039,21149,16,20190407,창원 고향의 봄 예술제 2019
경남 창원시 의창구 서상동,36,20190922,126.9781877165,37.5665097998,11984,16,20190921,창원 남산상봉제 2019
경상남도 창원시 마산합포구 진동면 광암해안길 16-1,36,20190414,128.4971588383,35.1041933799,145,16,20190412,창원 진동미더덕&불꽃낙화 축제 2019
경상남도 창원시 의창구 동읍 동읍로359번길 27,36,20191027,128.6623724811,35.2994216796,29944,16,20191026,창원단감축제 2019
경상남도 창원시 의창구 중앙대로 181,36,20191103,128.6836502782,35.2300937430,14721,16,20191102,창원단풍거리축전 2019
경상남도 창원시 진해구 천자로 103,36,20191026,128.6885687958,35.1456755271,55,16,20190427,창원문화페스타 - 컬처트럭 2019
광주광역시 서구 상무누리로 30,5,20190602,126.8384367851,35.1498370921,19702,5,20190531,찾아가는 경기관광박람회 in 광주 2019
경기 군포시 산본동 917-3 초막골생태공원,31,20190921,126.9182909500,37.3491228538,9209,7,20190920,책나라군포 독서대전 2019
울산광역시 남구 번영로 200,7,20191020,129.3271521316,35.5429649590,33755,2,20191018,처용문화제 2019
전남 장흥군 관산읍,38,20191006,126.9352458475,34.5490590791,30502,20,20191006,천관산 억새제 2019
충청북도 충주시 산척면 동산로 736,33,20190908,127.9558102857,37.0817809112,19258,11,20190908,천등산고구마축제 2019
경기도 의정부시 의정로 1,31,20190428,127.0341056439,37.7333719511,29040,25,20190419,천상병 예술제 2019
충청남도 천안시 동남구 북면 용암3길 10,34,20190414,127.2577008127,36.7882214667,98,12,20190413,천안 위례벚꽃축제 2019
충청남도 천안시 동남구 중앙로 111,34,20191019,127.1520097845,36.8081228503,3683,12,20191017,천안춤영화제 CADFF 2019
경상남도 창원시 의창구 신월동,36,20190407,128.5908572660,35.2715790619,36346,16,20190406,천주산 진달래축제 2019
부산광역시 기장군 철마면 개좌로 789,6,20191006,129.1501557070,35.2707783171,46973,3,20191002,철마한우불고기축제 2019
강원도 철원군 김화읍 청양로 649,32,20190804,127.4136780413,38.2498714071,58130,12,20190801,철원 화강 다슬기축제 2019
서울특별시 종로구 청계천로 1,1,20191021,126.9780154241,37.5695538870,5229,23,20191015,청계천 업사이클 페스티벌 '류' 2019
충청북도 청주시 상당구 문의면 청남대길 646,33,20191110,127.4900889125,36.4622380327,108903,10,20191019,청남대 국화축제 2019
충청북도 청주시 상당구 문의면 청남대길 646,33,20190512,127.4910888236,36.4622019444,68735,10,20190420,청남대 영춘제 2019
울산광역시 남구 중앙로 201,7,20190703,129.3113202772,35.5394956067,1,2,20190624,청년울산대장정 U - Road 2019
경상북도 청도군 화양읍 청려로 1846,35,20191013,128.7186468827,35.6482667623,41925,20,20191011,청도반시축제 2019
경상북도 청도군 화양읍 청려로 1846,35,20191013,128.7186468827,35.6482667623,10398,20,20191011,청도세계코미디아트페스티벌 2019
서울특별시 동대문구 청계천로,1,20191027,127.0401652134,37.5732101344,21098,11,20191026,청룡문화제 2019
충청북도 옥천군 청산면 교평리 251-3,33,20190414,127.7974202976,36.3428211000,3548,5,20190413,청산 생선국수와 함께하는 백중씨름대회 2019
전라남도 완도군 청산면,38,20190506,126.8590030820,34.1798852008,28102,18,20190406,청산도 슬로걷기 축제 2019
경상북도 영덕군 영덕읍 영덕대게로 911-44,35,20190729,129.4261403359,36.4209981722,5024,12,20190726,청소년 가족 바다꿈 축제 2019
대구광역시 달서구 공원순환로 201,4,20190518,128.5594887553,35.8451165839,5744,2,20190511,청소년 무대 예술 페스티벌 2019
서울특별시 서초구 남부순환로 2406,1,20190419,127.0107150202,37.4785261578,535,15,20190315,청소년 통일문화 경연대회 2019
강원도 평창군 용평면 새터마을길 108,32,20190810,128.4019859019,37.5832203036,5146,15,20190808,청소년아웃도어페스티벌 2019
서울특별시 중구 세종대로19길 16,1,20191228,126.9756046108,37.5667930530,1639,24,20191210,청소년을 위한 공연예술축제 2019
충청남도 청양군 청양읍 은천동길 16-6,34,20190901,126.7975542558,36.4460221385,58588,13,20190830,청양 고추구기자 축제 2019
충청남도 청양군 대치면 장곡길 241,34,20190414,126.8602577085,36.4176153761,22050,13,20190413,청양 칠갑산 장승문화축제 2019
충청북도 청주시 청원구 오창읍 미래지로 99,33,20191006,127.4073999797,36.7331610307,75670,10,20190927,청원생명축제 2019
충청북도 청주시 청원구 상당로 314,33,20190616,127.4902390352,36.6591015777,3,10,20181227,청주 국립현대미술관 '별 헤는 날: 나와 당신의 이야기' 2019
충청북도 청주시 상당구 상당로55번길 33 청주중앙공원,33,20190908,127.4887982220,36.6329017813,14932,10,20190906,청주읍성큰잔치 2019
서울특별시 중구 세종대로19길 16,1,20190521,126.9744490838,37.5695066062,25,24,20190514,청춘부자스쿨 2019
서울특별시 마포구 어울마당로 109,1,20190616,126.9205626669,37.5575514746,11,13,20190615,청춘열전 흥 페스티벌 2019
서울특별시 마포구 한강난지로 162,1,20190512,126.8854129455,37.5628196780,28102,13,20190511,청춘페스티벌 2019
경기도 가평군 청평면 청군로 70,31,20200229,127.4214031876,37.7497659835,0,1,20191224,청평 슬로우파크 겨울송어축제 2020
경기도 가평군 청평면 강변로 17,31,20200301,127.4133710249,37.7346564825,60631,1,20191228,청평설빙송어빙어축제 2020
충청북도 제천시 청풍면 문화재길 166,33,20190921,128.1668019964,37.0013135287,0,7,20190921,청풍 호숫가 음악제 2019
경기도 파주시 탄현면 얼음실로 40,31,20190505,126.7058703009,37.7849822726,11743,27,20190504,체인지업캠퍼스 2019
제주특별자치도 서귀포시 대정읍 하모리,39,20191124,126.2495532182,33.2196236638,43877,3,20191121,최남단방어축제 2019
서울특별시 성북구 성북로15길 9,1,20190531,127.0003460596,37.5929293487,10171,17,20190518,최순우 옛집 시민축제 2019
서울특별시 중구 세종대로 110,1,20190910,126.9783710306,37.5665986816,25382,24,20190909,추석 농수특산물 서울장터 2019
서울특별시 강동구 올림픽로 875,1,20190914,127.1309239757,37.5605132450,5925,2,20190913,추석 전통놀이 한마당 2019
경상북도 경주시 교촌안길 19-17,35,20190914,129.2156176230,35.8307054434,0,2,20190913,추석특집 공연 2019
제주도 제주시 추자면,39,20190929,126.2956407849,33.9623308838,26532,4,20190927,추자도 참굴비대축제 2019
충청북도 영동군 영동읍 영동황간로 123,33,20190831,127.7848346109,36.1658632849,13640,4,20190831,추풍령가요제 2019
충청남도 서천군 서면 춘장대길 20,34,20190803,126.5243389992,36.1632331925,8694,8,20190802,춘장대해수욕장 여름문화예술축제 2019
강원도 춘천시 서면 박사로 854,32,20190623,127.6918882316,37.8930876473,0,13,20190622,춘천 드론페스티벌 2019
강원도 춘천시 서면 박사로 854,32,20191006,127.6918410158,37.8930320971,15567,13,20191005,춘천 애니타운 페스티벌 (CAF) 2019
강원도 춘천시 수변공원길 54,32,20190823,127.7035849191,37.8752093896,326980,13,20190531,춘천 호수별빛나라축제 2019
강원도 춘천시 춘천로 112,32,20190810,127.7276939015,37.8729823203,31774,13,20190806,춘천아트페스티벌 2019
강원도 춘천시 서부대성로 71,32,20190622,127.7311599712,37.8824785029,19441,13,20190615,춘천연극제 2019
강원도 춘천시 서면 박사로 854,32,20191006,127.6918410158,37.8930320971,9567,13,20191003,춘천토이페스티벌 2019
서울특별시 중구 퇴계로34길 28,1,20190428,126.9939837047,37.5592859222,22041,24,20190428,충무공 이순신 탄신 기념 행사 2019
충청북도 충주시 남한강로 24,33,20191006,127.9059035430,36.9890989920,36753,11,20191004,충주농산물 한마당 축제 2019
충청북도 충주시 남한강로 24 충주세계무술공원,33,20190906,127.9055924945,36.9878796822,64494,11,20190830,충주세계무술축제 2019
충청북도 충주시 동량면 지등로 745,33,20190407,127.9975726428,37.0046016775,13458,11,20190405,충주호 벚꽃축제 2019
서울특별시 광진구 능동로 209,1,20190920,127.0738627621,37.5514577128,261,6,20190920,치매극복 실버합창대회 2019
서울특별시 광진구 능동로 209,1,20190920,127.0738627621,37.5514577128,5578,6,20190920,치매극복의 날 2019
강원도 원주시 단계동 원주원예농협 하나로클럽 광장,32,20191103,127.9344321379,37.3526826000,0,9,20191101,치악산 배축제 2019
강원도 원주시 단구로 170,32,20190825,127.9464176429,37.3363874827,16279,9,20190824,치악산 복숭아축제 2019
충청남도 청양군 정산면 천장호길 175-11,34,20200216,126.9160529131,36.4094728367,278424,13,20191221,칠갑산얼음분수축제 2020
경상북도 칠곡군 왜관읍 관문로1길 32,35,20190825,128.4171638991,35.9919528831,14250,22,20190822,칠곡세계인형음악극축제 2019
경상북도 포항시 북구 흥해읍 칠포리 197번지 칠포해수욕장,35,20190908,129.3972041029,36.1330025003,14256,23,20190906,칠포재즈페스티벌 2019
서울특별시 강남구 영동대로 513,1,20190721,127.0591874466,37.5117592813,5498,1,20190717,캐릭터 라이선싱 페어 2019
경상남도 창원시 의창구 상남로 190 창원 용지문화공원,36,20191102,128.6876638495,35.2288856189,31998,16,20191102,코리아 창원 틴틴페스티벌 2019
경기도 고양시 일산서구 킨텍스로 217-60 8B홀,31,20191222,126.7461032221,37.6691714862,0,2,20191220,코리아 프리미어 도그쇼 2019
서울특별시 중구 을지로 281,1,20190524,127.0082154087,37.5709987057,76,24,20190523,코리아 핀테크 위크 2019
경상남도 진주시 남강로 626,36,20191013,128.0780681464,35.1935119571,23527,13,20191001,코리아드라마페스티벌 2019
서울특별시 중구 세종대로 39,1,20191122,126.9737271760,37.5607381682,191842,24,20191101,코리아세일페스타 (Korea Sale FESTA) 2019
충청북도 청주시 흥덕구 강내면 월곡길 38,33,20190616,127.3675872123,36.6206732369,0,10,20190615,키젝스 (키즈&키덜트 페스티벌) 2019
제주특별자치도 제주시 일도1동 1146-22,39,20191013,126.5279252356,33.5130456151,36066,4,20191009,탐라문화제 2019
강원도 태백시 동태백로 584,32,20191013,129.0422145682,37.1221551452,27617,14,20191011,태백 철암단풍축제 2019
강원도 태백시 황지동 623,32,20190804,128.9910453796,37.1730260952,13520,14,20190720,태백 한강·낙동강발원지축제 2019
강원도 태백시 구와우길 38-20,32,20190818,128.9896000402,37.2069499483,152171,14,20190726,태백 해바라기축제 2019
충청남도 태안군 안면읍 꽃지해안로 400,34,20191027,126.3367943161,36.5011689948,12741,14,20190927,태안 가을꽃 축제 2019
충청남도 태안군 원북면 신두해변길 201-54,34,20190714,126.1945065651,36.8425855403,26515,14,20190713,태안 국제모래조각 페스티벌 2019
충청남도 태안군 남면 몽대로 495-38,34,20190506,126.2739594164,36.6717927194,25925,14,20190420,태안 몽산포항 주꾸미&수산물 축제 2019
충청남도 태안군 소원면 천리포1길 187,34,20190428,126.1494229182,36.7988898212,62,14,20190412,태안 천리포수목원 목련축제 2019
충청남도 태안군 태안읍 중앙로 65 일원,34,20191012,126.2965996359,36.7543891343,5391,14,20191012,태안거리축제 2019
충청남도 태안군 남면 연꽃길 70,34,20190824,126.2973902397,36.6865664156,59024,14,20190629,태안연꽃축제 2019
울산광역시 중구 내오산로 67,7,20190519,129.2830667988,35.5533046338,50044,1,20190516,태화강 봄꽃대향연 2019
울산광역시 남구 북부순환도로 17,7,20191027,129.2653794980,35.5517322564,10955,2,20191018,태화강국제설치미술제 2019
경상남도 사천시 사천대로 17,36,20190912,128.0521355863,34.9324074867,9629,8,20190629,토요상설무대 프러포즈 2019
경상남도 의령군 의령읍 의합대로 28,36,20191110,128.2843633787,35.3193292641,0,12,20191109,토요애 의령 농특산물 축제 2019
경상남도 하동군 악양면 평사리길 76-23,36,20191013,127.6884811231,35.1556260241,20535,18,20191012,토지문학제 2019
경상남도 통영시 도남동,36,20190505,128.4334356588,34.8256845355,24969,17,20190505,통영 어린이날 바다축제 2019
경상남도 통영시 남망공원길 29,36,20190721,128.4286717482,34.8423159245,10442,17,20190712,통영연극예술축제 2019
경기도 광주시 퇴촌면 광동리 530번지,31,20190616,127.3029107883,37.4746735437,82292,5,20190613,퇴촌 토마토축제 2019
서울특별시 은평구 통일로 684,1,20190601,126.9320406492,37.6115454024,12,22,20190531,파발제 2019
경기도 파주시 탄현면 헤이리마을길 82-105,31,20191031,126.7036704153,37.7880596528,24739,27,20190622,파주 헤이리 판 아트 페스티벌 2019
경기도 파주시 문산읍 임진각로 177,31,20191124,126.7401503034,37.8895206871,65750,27,20191122,파주장단콩축제 2019
경기도 파주시 회동길 145,31,20190505,126.6866936546,37.7086519413,65799,27,20190503,파주출판도시 어린이책잔치 2019
경기도 파주시 문산읍 마정리 618-13,31,20190907,126.7490771525,37.8934009494,18048,27,20190907,파주포크페스티벌 2019
대구광역시 동구 팔공산로199길 6-1,4,20190409,128.7005138885,35.9920608818,87141,4,20190405,팔공산 벚꽃축제 2019
대구광역시 동구 동화사1길 1,4,20191006,128.7022944448,35.9864587718,37277,4,20191003,팔공산 산중전통장터 승시축제 2019
"전라남도 순천시 팔마로 333 문화의거리, 조례호수공원, 신대 생태회랑등",38,20191019,127.4831043089,34.9553644339,22076,11,20191017,팔마문화제 2019
충남 서산시 팔봉면 양길리 820,34,20190623,126.3666138308,36.8179385544,27303,7,20190622,팔봉산 감자축제 2019
충청남도 태안군 남면 우운길 56-19,34,20190616,126.2817972022,36.6867550167,27752,14,20190518,팜카밀레 허브축제 2019
충청남도 태안군 남면 연꽃길 70,34,20191124,126.2973902397,36.6865664156,7626,14,20190815,팜파스 축제 2019
경북 포항시 북구 흥해읍 칠포해수욕장,35,20190817,129.3416930615,36.1072432438,0,23,20190816,팡팡 프레이즈 페스타 인 칠포 2019
경기도 파주시 탑삭골길 260,31,20201231,126.7949386312,37.7326399636,370,27,20191201,퍼스트가든 빛축제 - 별빛이 흐르는 정원 2020
서울특별시 광진구 광나루로 441,1,20190825,127.0781902704,37.5470527467,1,6,20190823,펫터파크: PETCATION 2019
강원도 평창군 평창읍 대골길 5번지,32,20190505,128.3444547016,37.3129587549,23385,15,20190504,평창 곤드레축제 2019
강원 평창군 평창읍 종부리,32,20191008,128.3907130332,37.3600514210,6549,15,20191007,평창 노산문화제 2019
강원도 평창군 대화면 해뜰마을길 49-8,32,20190804,128.4482812472,37.5067661332,34025,15,20190726,평창 더위사냥축제 2019
강원도 평창군 평창읍 제방길 81,32,20190915,128.3828276076,37.3608400696,77741,15,20190906,평창 백일홍축제 2019
강원도 평창군 대관령면 올림픽로 715,32,20190730,128.6730432862,37.6332530441,33992,15,20190726,평창 세계태권도한마당 2019
강원도 평창군 봉평면 흥정계곡길 225,32,20191013,128.3411258270,37.6390821263,25879,15,20191005,평창 허브나라 가을축제 2019
강원도 평창군 대관령면 평창올림픽스타디움,32,20190820,128.7057976198,37.6676302570,977,15,20190816,평창남북평화영화제 2019
강원도 평창군 대관령면 솔봉로 325,32,20190810,128.6915128866,37.6646525475,45227,15,20190731,평창대관령음악제 2019
강원도 평창군 대관령면 횡계리 344-86,32,20191005,128.7060030976,37.6695661481,0,15,20191003,평창세계문화오픈대회(베터투게더챌린지) 2019
강원도 평창군 대관령면 올림픽로 220,32,20190803,128.7067558891,37.6669053592,0,15,20190802,평창평화뮤직페스티벌 2019
경기도 평택시 신장로 159-3,31,20190921,127.0516999712,37.0892719735,0,28,20190921,평택시 오산비행장 에어쇼 어울림콘서트 2019
강원도 고성군 현내면 통일전망대로 369,32,20190817,128.3827237217,38.5763766314,0,2,20190816,평화:울림 아리랑 세계 대축전 2019
경기도 포천시 이동면 도평리 249번지,31,20190825,127.3837754576,38.0547880905,47823,29,20190712,포천 이동갈비바베큐축제 2019
경상북도 포항시 남구 송도해안길112번길 2,35,20190506,129.3766224889,36.0403237051,6,23,20190504,포항 거리예술축제 2019
경상북도 포항시 북구 두호동 685-1 (영일대 해수욕장 일원),35,20200101,129.3781024219,36.0573218107,0,23,20191231,포항 구룡포과메기와 함께하는 영일대 해맞이 행사 2020
경상북도 포항시 북구 해안로 82,35,20190708,129.3780607951,36.0560552863,0,23,20190629,포항 모래조각 페스티벌 2019
경상북도 포항시 북구 해안로 87,35,20190728,129.3776441483,36.0566329911,1953,23,20190725,포항 벤토머드 페스티벌 2019
경상북도 포항시 남구 희망대로 810,35,20190428,129.3628912821,36.0084131627,20843,23,20190427,포항 해병대 문화축제 2019
경상북도 포항시 남구 구룡포읍 아라광장 일원,35,20191110,129.5460536807,35.9851526272,51120,23,20191109,포항구룡포 과메기 축제 2019
경상북도 포항시 북구 선착로 78,35,20190928,129.3717060172,36.0484671345,17062,23,20190907,포항스틸아트페스티벌 2019
제주특별자치도 서귀포시 표선면 표선리,39,20190805,126.8395247602,33.3227744104,27197,3,20190804,표선해비치해변 하얀모래축제 2019
서울특별시 종로구 세종대로 172,1,20190501,126.9747822252,37.5752198371,54,23,20190501,푸드페스타 2019
경기도 화성시 우정읍 이화뱅곳길 22,31,20190616,126.7980354195,37.0397676497,20638,31,20190613,품앗이공연예술축제 2019
서울특별시 서대문구 연세로,1,20190623,126.9365417894,37.5567240792,5818,14,20190621,프랑스 거리음악 축제 2019
서울특별시 서초구 강남대로 27,1,20190609,127.0375100442,37.4700220704,1186,15,20190607,프리미엄펫쇼 2019
경상북도 경주시 경감로 614,35,20191130,129.2892916998,35.8315650725,3616,2,20190401,플라잉(FLYing)
부산광역시 중구 40계단 문화관광테마거리 일원,6,20190928,129.0389281969,35.1076389789,0,15,20190927,피란수도 부산 문화재 야행 2019
전북 정읍시 태인면 태창리,37,20190720,126.9431592255,35.6516320288,17738,13,20190720,피향정 문화축제 2019
부산광역시 해운대구 좌동로 162,6,20190922,129.1820888976,35.1751785093,0,16,20190920,필리핀영화제 2019
전라북도 임실군 강진면 강운로 272,37,20191017,127.1542878904,35.5363792923,5655,10,20190418,필봉 GOOD보러 가세 2019
전라북도 임실군 강진면 강운로 272,37,20190818,127.1542878904,35.5363792923,24002,10,20190815,필봉마을굿 축제 2019
경기도 고양시 일산서구 킨텍스로 217-59,31,20190609,126.7414009142,37.6677493451,8493,2,20190607,하나투어 여행박람회 (HANATOUR International Travel Show) 2019
경기도 안산시 단원구 선감로 255,31,20191026,126.6421364305,37.2151973856,0,15,20191026,하나투어와 함께하는 전국 대부해솔길 걷기축제 2019
경상남도 하동군 화개면 쌍계로 571-25,36,20190513,127.6507963337,35.2325139254,60289,18,20190510,하동 야생차문화축제 2019
경상남도 하동군 화개면 쌍계로 15,36,20191130,127.6240887269,35.1879851446,14052,18,20190301,"하동 화개장터,최참판댁 주말문화공연 2019"
경상남도 하동군 북천면 직전1길 7,36,20191006,127.8763352905,35.1085651671,173728,18,20190920,하동북천 코스모스 메밀꽃 축제 2019
경상남도 하동군 악양면 평사리 평사리공원,36,20191103,127.6851177601,35.1467380772,31533,18,20191101,하동악양대봉감축제 2019
전라북도 김제시 청하면 월현4길 70-13,37,20190721,126.8662492685,35.8723389315,31730,3,20190712,하소백련축제 2019
강원도 정선군 고한읍 하이원길 265,32,20191019,128.8278033201,37.2094520993,2362,11,20191019,하이원 하늘길 트레킹 페스티벌 2019
경상북도 포항시 남구 축항로 43-17,35,20190824,129.3725120535,36.0294220817,686,23,20190706,하하야 놀자 2019
경상북도 안동시 풍천면 하회종가길 3-15,35,20191231,128.5243722237,36.5409451627,35196,11,20190101,하회별신굿탈놀이 상설공연 2019
